Datum;Last;Erzeugung
27.5.22 21:45;235.687;56.309
27.5.22 22:00;230.912;56.678
27.5.22 22:15;214.077;58.408
27.5.22 22:30;233.861;56.986
27.5.22 22:45;235.016;56.841
27.5.22 23:00;222.177;56.663
27.5.22 23:15;209.569;55.331
27.5.22 23:30;222.475;52.817
27.5.22 23:45;220.163;53.231
28.5.22 0:00;252.527;53.269
28.5.22 0:15;241.640;53.721
28.5.22 0:30;249.630;53.623
28.5.22 0:45;262.986;53.220
28.5.22 1:00;259.549;51.930
28.5.22 1:15;236.369;51.500
28.5.22 1:30;250.843;50.925
28.5.22 1:45;254.556;50.563
28.5.22 2:00;238.233;52.332
28.5.22 2:15;232.977;52.934
28.5.22 2:30;248.198;53.321
28.5.22 2:45;252.725;50.754
28.5.22 3:00;232.168;53.992
28.5.22 3:15;243.194;51.850
28.5.22 3:30;251.058;56.477
28.5.22 3:45;248.131;58.785
28.5.22 4:00;215.910;52.338
28.5.22 4:15;233.966;52.229
28.5.22 4:30;247.004;52.531
28.5.22 4:45;247.706;52.682
28.5.22 5:00;223.848;52.304
28.5.22 5:15;222.791;51.236
28.5.22 5:30;233.877;52.317
28.5.22 5:45;235.984;50.996
28.5.22 6:00;246.309;49.205
28.5.22 6:15;233.333;47.956
28.5.22 6:30;243.645;47.251
28.5.22 6:45;247.362;47.922
28.5.22 7:00;261.118;50.520
28.5.22 7:15;244.072;49.549
28.5.22 7:30;262.583;48.864
28.5.22 7:45;263.750;50.456
28.5.22 8:00;267.850;55.308
28.5.22 8:15;274.044;54.461
28.5.22 8:30;269.810;55.181
28.5.22 8:45;273.712;54.459
28.5.22 9:00;287.397;57.286
28.5.22 9:15;312.958;60.079
28.5.22 9:30;298.951;59.934
28.5.22 9:45;313.693;60.136
28.5.22 10:00;320.698;63.956
28.5.22 10:15;327.274;64.891
28.5.22 10:30;321.514;65.523
28.5.22 10:45;317.429;63.984
28.5.22 11:00;328.466;61.047
28.5.22 11:15;329.461;59.588
28.5.22 11:30;330.930;59.394
28.5.22 11:45;325.400;60.655
28.5.22 12:00;333.916;59.388
28.5.22 12:15;346.470;58.563
28.5.22 12:30;346.943;58.080
28.5.22 12:45;318.563;57.962
28.5.22 13:00;338.483;61.972
28.5.22 13:15;333.977;62.824
28.5.22 13:30;342.362;64.022
28.5.22 13:45;322.473;64.140
28.5.22 14:00;331.543;58.463
28.5.22 14:15;330.736;58.748
28.5.22 14:30;335.712;58.218
28.5.22 14:45;315.112;58.368
28.5.22 15:00;339.751;62.626
28.5.22 15:15;344.781;62.234
28.5.22 15:30;341.257;62.937
28.5.22 15:45;313.850;61.326
28.5.22 16:00;325.146;56.944
28.5.22 16:15;323.231;57.835
28.5.22 16:30;319.919;56.817
28.5.22 16:45;296.365;56.506
28.5.22 17:00;316.844;54.973
28.5.22 17:15;316.042;55.133
28.5.22 17:30;298.224;56.859
28.5.22 17:45;297.734;57.175
28.5.22 18:00;323.102;57.175
28.5.22 18:15;326.833;55.099
28.5.22 18:30;300.441;51.212
28.5.22 18:45;313.084;52.128
28.5.22 19:00;316.088;53.598
28.5.22 19:15;319.760;53.175
28.5.22 19:30;312.400;52.894
28.5.22 19:45;303.936;51.564
28.5.22 20:00;249.135;51.287
28.5.22 20:15;251.126;52.982
28.5.22 20:30;241.860;50.903
28.5.22 20:45;226.028;50.214
28.5.22 21:00;238.289;50.739
28.5.22 21:15;236.918;50.059
28.5.22 21:30;221.270;50.763
28.5.22 21:45;232.974;49.727
28.5.22 22:00;233.888;46.505
28.5.22 22:15;232.638;46.691
28.5.22 22:30;211.567;45.477
28.5.22 22:45;221.747;45.035
28.5.22 23:00;219.904;45.235
28.5.22 23:15;219.370;45.005
28.5.22 23:30;194.581;45.124
28.5.22 23:45;191.983;44.901
29.5.22 0:00;257.187;42.772
29.5.22 0:15;258.820;42.039
29.5.22 0:30;267.249;40.363
29.5.22 0:45;240.982;40.942
29.5.22 1:00;252.744;41.206
29.5.22 1:15;246.573;42.248
29.5.22 1:30;249.651;41.919
29.5.22 1:45;229.474;42.528
29.5.22 2:00;222.750;41.260
29.5.22 2:15;219.564;40.939
29.5.22 2:30;243.103;40.333
29.5.22 2:45;246.616;40.777
29.5.22 3:00;231.050;40.556
29.5.22 3:15;216.509;41.328
29.5.22 3:30;236.930;40.246
29.5.22 3:45;244.203;39.870
29.5.22 4:00;235.273;41.218
29.5.22 4:15;221.544;41.380
29.5.22 4:30;241.628;40.967
29.5.22 4:45;241.613;40.300
29.5.22 5:00;227.290;40.349
29.5.22 5:15;213.348;40.231
29.5.22 5:30;233.970;40.299
29.5.22 5:45;229.163;39.525
29.5.22 6:00;210.725;39.874
29.5.22 6:15;230.138;39.581
29.5.22 6:30;227.512;39.688
29.5.22 6:45;230.159;39.909
29.5.22 7:00;237.142;39.537
29.5.22 7:15;240.727;39.065
29.5.22 7:30;238.656;39.484
29.5.22 7:45;225.664;39.363
29.5.22 8:00;238.320;41.038
29.5.22 8:15;251.264;40.595
29.5.22 8:30;260.639;40.647
29.5.22 8:45;273.307;41.434
29.5.22 9:00;246.788;41.647
29.5.22 9:15;265.000;41.444
29.5.22 9:30;274.606;41.571
29.5.22 9:45;284.020;40.590
29.5.22 10:00;280.061;42.379
29.5.22 10:15;283.065;42.277
29.5.22 10:30;289.832;42.685
29.5.22 10:45;301.957;41.747
29.5.22 11:00;297.684;43.038
29.5.22 11:15;294.756;43.477
29.5.22 11:30;302.680;43.500
29.5.22 11:45;309.019;43.746
29.5.22 12:00;307.798;43.960
29.5.22 12:15;300.439;43.377
29.5.22 12:30;307.634;43.781
29.5.22 12:45;312.813;44.421
29.5.22 13:00;310.473;45.577
29.5.22 13:15;299.222;45.386
29.5.22 13:30;308.813;45.843
29.5.22 13:45;305.942;45.734
29.5.22 14:00;307.190;43.646
29.5.22 14:15;293.449;42.617
29.5.22 14:30;299.723;42.188
29.5.22 14:45;298.943;41.514
29.5.22 15:00;308.934;42.294
29.5.22 15:15;295.592;43.115
29.5.22 15:30;296.230;42.819
29.5.22 15:45;297.064;42.878
29.5.22 16:00;306.492;43.483
29.5.22 16:15;288.207;43.332
29.5.22 16:30;300.088;45.001
29.5.22 16:45;295.061;44.967
29.5.22 17:00;309.380;47.942
29.5.22 17:15;289.726;47.840
29.5.22 17:30;298.397;47.166
29.5.22 17:45;300.145;46.902
29.5.22 18:00;310.617;47.404
29.5.22 18:15;290.935;47.596
29.5.22 18:30;311.144;47.469
29.5.22 18:45;319.087;51.012
29.5.22 19:00;316.641;56.033
29.5.22 19:15;292.456;60.229
29.5.22 19:30;290.685;61.773
29.5.22 19:45;291.639;62.916
29.5.22 20:00;246.448;62.720
29.5.22 20:15;252.204;63.714
29.5.22 20:30;238.249;64.844
29.5.22 20:45;228.242;66.008
29.5.22 21:00;239.128;66.175
29.5.22 21:15;216.158;64.951
29.5.22 21:30;216.250;62.053
29.5.22 21:45;232.972;61.444
29.5.22 22:00;242.982;62.978
29.5.22 22:15;218.741;63.293
29.5.22 22:30;211.045;62.946
29.5.22 22:45;221.912;63.570
29.5.22 23:00;223.855;63.212
29.5.22 23:15;221.344;63.040
29.5.22 23:30;215.308;62.840
29.5.22 23:45;189.149;62.229
30.5.22 0:00;250.304;62.836
30.5.22 0:15;259.363;63.700
30.5.22 0:30;264.912;64.524
30.5.22 0:45;253.394;63.989
30.5.22 1:00;246.112;63.369
30.5.22 1:15;255.132;63.630
30.5.22 1:30;257.726;63.183
30.5.22 1:45;232.204;62.532
30.5.22 2:00;245.856;61.557
30.5.22 2:15;250.491;60.885
30.5.22 2:30;244.869;59.735
30.5.22 2:45;218.693;59.014
30.5.22 3:00;235.906;59.228
30.5.22 3:15;239.989;59.992
30.5.22 3:30;222.557;61.002
30.5.22 3:45;221.465;60.838
30.5.22 4:00;240.795;58.954
30.5.22 4:15;244.696;59.388
30.5.22 4:30;234.938;59.339
30.5.22 4:45;252.241;59.474
30.5.22 5:00;257.822;60.805
30.5.22 5:15;252.295;60.748
30.5.22 5:30;256.443;61.615
30.5.22 5:45;272.144;61.663
30.5.22 6:00;279.690;59.781
30.5.22 6:15;270.868;59.622
30.5.22 6:30;296.772;58.728
30.5.22 6:45;315.881;58.197
30.5.22 7:00;314.479;59.686
30.5.22 7:15;308.122;59.591
30.5.22 7:30;336.961;59.629
30.5.22 7:45;352.986;59.076
30.5.22 8:00;348.929;59.920
30.5.22 8:15;339.707;60.411
30.5.22 8:30;360.030;60.652
30.5.22 8:45;368.131;60.489
30.5.22 9:00;348.581;63.160
30.5.22 9:15;360.699;62.972
30.5.22 9:30;370.967;62.463
30.5.22 9:45;371.346;62.609
30.5.22 10:00;343.016;62.917
30.5.22 10:15;344.153;62.902
30.5.22 10:30;346.565;62.326
30.5.22 10:45;364.999;61.575
30.5.22 11:00;378.731;61.464
30.5.22 11:15;379.926;61.539
30.5.22 11:30;354.384;61.699
30.5.22 11:45;372.702;60.857
30.5.22 12:00;379.525;61.677
30.5.22 12:15;382.130;59.900
30.5.22 12:30;355.588;61.135
30.5.22 12:45;356.040;61.252
30.5.22 13:00;376.225;60.064
30.5.22 13:15;381.635;60.250
30.5.22 13:30;375.163;60.053
30.5.22 13:45;346.663;60.385
30.5.22 14:00;363.236;63.011
30.5.22 14:15;371.077;62.913
30.5.22 14:30;370.490;62.307
30.5.22 14:45;357.505;62.359
30.5.22 15:00;348.747;59.683
30.5.22 15:15;360.766;60.408
30.5.22 15:30;362.696;61.213
30.5.22 15:45;356.821;61.614
30.5.22 16:00;344.538;65.886
30.5.22 16:15;341.302;65.821
30.5.22 16:30;342.556;66.008
30.5.22 16:45;359.001;66.529
30.5.22 17:00;360.976;64.639
30.5.22 17:15;360.592;63.914
30.5.22 17:30;355.125;62.933
30.5.22 17:45;338.925;63.665
30.5.22 18:00;351.729;61.116
30.5.22 18:15;340.391;61.388
30.5.22 18:30;339.970;61.199
30.5.22 18:45;339.938;61.520
30.5.22 19:00;341.850;63.147
30.5.22 19:15;336.170;71.081
30.5.22 19:30;332.268;77.242
30.5.22 19:45;329.470;78.272
30.5.22 20:00;264.671;77.898
30.5.22 20:15;259.447;77.658
30.5.22 20:30;252.835;77.875
30.5.22 20:45;248.770;77.507
30.5.22 21:00;245.861;77.178
30.5.22 21:15;241.663;76.664
30.5.22 21:30;237.364;77.288
30.5.22 21:45;235.226;76.135
30.5.22 22:00;236.555;70.469
30.5.22 22:15;233.251;66.116
30.5.22 22:30;228.986;65.844
30.5.22 22:45;223.662;60.769
30.5.22 23:00;218.551;58.514
30.5.22 23:15;213.070;58.914
30.5.22 23:30;207.620;58.982
30.5.22 23:45;203.633;58.472
31.5.22 0:00;253.983;57.125
31.5.22 0:15;259.616;57.316
31.5.22 0:30;270.041;57.461
31.5.22 0:45;260.555;57.621
31.5.22 1:00;252.207;58.389
31.5.22 1:15;254.149;58.437
31.5.22 1:30;263.290;55.596
31.5.22 1:45;244.153;48.162
31.5.22 2:00;247.375;43.556
31.5.22 2:15;245.625;42.350
31.5.22 2:30;257.025;41.895
31.5.22 2:45;234.054;42.009
31.5.22 3:00;244.606;41.787
31.5.22 3:15;252.813;41.322
31.5.22 3:30;248.173;42.258
31.5.22 3:45;228.867;42.711
31.5.22 4:00;228.690;42.667
31.5.22 4:15;240.824;42.773
31.5.22 4:30;249.653;42.647
31.5.22 4:45;265.047;42.080
31.5.22 5:00;251.515;45.219
31.5.22 5:15;256.847;53.473
31.5.22 5:30;263.276;57.316
31.5.22 5:45;281.778;56.965
31.5.22 6:00;268.039;57.400
31.5.22 6:15;283.039;57.406
31.5.22 6:30;298.592;57.527
31.5.22 6:45;319.180;57.609
31.5.22 7:00;309.850;57.412
31.5.22 7:15;307.823;57.471
31.5.22 7:30;313.114;57.484
31.5.22 7:45;317.334;57.699
31.5.22 8:00;320.161;59.727
31.5.22 8:15;341.245;59.898
31.5.22 8:30;349.381;59.941
31.5.22 8:45;361.355;59.929
31.5.22 9:00;345.655;61.709
31.5.22 9:15;350.602;61.418
31.5.22 9:30;353.801;61.145
31.5.22 9:45;366.998;61.197
31.5.22 10:00;346.924;57.477
31.5.22 10:15;322.452;48.621
31.5.22 10:30;321.144;45.157
31.5.22 10:45;335.422;44.834
31.5.22 11:00;337.312;47.084
31.5.22 11:15;341.867;48.555
31.5.22 11:30;357.000;49.678
31.5.22 11:45;362.888;50.075
31.5.22 12:00;373.568;50.721
31.5.22 12:15;362.723;50.809
31.5.22 12:30;352.889;50.515
31.5.22 12:45;365.926;50.829
31.5.22 13:00;369.030;48.740
31.5.22 13:15;374.720;47.788
31.5.22 13:30;341.052;46.919
31.5.22 13:45;360.313;47.477
31.5.22 14:00;366.350;50.806
31.5.22 14:15;372.342;48.920
31.5.22 14:30;345.585;47.470
31.5.22 14:45;356.004;47.966
31.5.22 15:00;358.195;45.168
31.5.22 15:15;366.875;44.516
31.5.22 15:30;348.761;46.279
31.5.22 15:45;336.008;55.453
31.5.22 16:00;353.558;60.705
31.5.22 16:15;350.228;62.612
31.5.22 16:30;362.618;62.618
31.5.22 16:45;339.296;62.454
31.5.22 17:00;342.558;62.245
31.5.22 17:15;354.842;62.702
31.5.22 17:30;356.638;63.032
31.5.22 17:45;352.158;63.251
31.5.22 18:00;348.468;64.119
31.5.22 18:15;337.567;64.069
31.5.22 18:30;340.503;64.181
31.5.22 18:45;340.346;63.745
31.5.22 19:00;337.375;62.118
31.5.22 19:15;335.480;61.854
31.5.22 19:30;331.753;61.790
31.5.22 19:45;329.697;61.420
31.5.22 20:00;268.411;62.248
31.5.22 20:15;262.046;62.611
31.5.22 20:30;258.024;62.336
31.5.22 20:45;254.849;61.734
31.5.22 21:00;252.608;60.238
31.5.22 21:15;249.384;60.458
31.5.22 21:30;245.282;60.345
31.5.22 21:45;240.270;60.265
31.5.22 22:00;239.029;59.934
31.5.22 22:15;235.249;58.889
31.5.22 22:30;229.712;58.307
31.5.22 22:45;224.643;57.923
31.5.22 23:00;218.661;58.390
31.5.22 23:15;213.182;58.386
31.5.22 23:30;208.056;58.925
31.5.22 23:45;202.381;59.470
1.6.22 0:00;253.294;59.489
1.6.22 0:15;258.226;58.905
1.6.22 0:30;258.513;57.470
1.6.22 0:45;270.350;57.560
1.6.22 1:00;270.273;57.558
1.6.22 1:15;248.132;57.876
1.6.22 1:30;254.824;55.629
1.6.22 1:45;262.845;49.030
1.6.22 2:00;262.297;43.089
1.6.22 2:15;231.046;40.151
1.6.22 2:30;241.575;40.091
1.6.22 2:45;250.509;40.395
1.6.22 3:00;257.145;40.854
1.6.22 3:15;237.113;40.431
1.6.22 3:30;250.841;40.783
1.6.22 3:45;254.685;40.808
1.6.22 4:00;254.028;39.176
1.6.22 4:15;245.369;39.096
1.6.22 4:30;231.323;39.010
1.6.22 4:45;234.914;38.177
1.6.22 5:00;238.809;41.396
1.6.22 5:15;243.961;41.440
1.6.22 5:30;248.901;44.396
1.6.22 5:45;254.431;51.066
1.6.22 6:00;258.088;53.400
1.6.22 6:15;268.551;55.674
1.6.22 6:30;278.324;56.810
1.6.22 6:45;288.486;57.331
1.6.22 7:00;299.185;58.850
1.6.22 7:15;309.648;58.167
1.6.22 7:30;316.872;57.844
1.6.22 7:45;322.719;58.062
1.6.22 8:00;327.039;59.188
1.6.22 8:15;336.034;59.886
1.6.22 8:30;341.998;61.083
1.6.22 8:45;346.234;61.116
1.6.22 9:00;350.386;60.789
1.6.22 9:15;363.984;60.442
1.6.22 9:30;364.319;60.370
1.6.22 9:45;352.618;60.225
1.6.22 10:00;366.278;56.436
1.6.22 10:15;371.519;56.358
1.6.22 10:30;354.868;56.754
1.6.22 10:45;366.808;57.265
1.6.22 11:00;370.026;61.003
1.6.22 11:15;378.098;60.175
1.6.22 11:30;358.121;60.298
1.6.22 11:45;366.617;60.299
1.6.22 12:00;372.296;61.764
1.6.22 12:15;383.665;63.059
1.6.22 12:30;355.189;64.021
1.6.22 12:45;364.405;63.948
1.6.22 13:00;367.645;64.672
1.6.22 13:15;378.048;64.631
1.6.22 13:30;373.112;64.017
1.6.22 13:45;354.182;64.004
1.6.22 14:00;366.294;66.324
1.6.22 14:15;375.098;65.243
1.6.22 14:30;364.708;56.999
1.6.22 14:45;344.048;51.404
1.6.22 15:00;356.320;52.577
1.6.22 15:15;373.150;52.217
1.6.22 15:30;370.668;51.919
1.6.22 15:45;352.380;50.738
1.6.22 16:00;348.800;49.279
1.6.22 16:15;362.092;55.574
1.6.22 16:30;365.829;53.236
1.6.22 16:45;353.923;55.893
1.6.22 17:00;334.800;55.643
1.6.22 17:15;343.757;59.065
1.6.22 17:30;357.537;59.752
1.6.22 17:45;370.050;59.442
1.6.22 18:00;353.201;61.629
1.6.22 18:15;352.111;61.887
1.6.22 18:30;361.138;61.973
1.6.22 18:45;363.436;61.527
1.6.22 19:00;333.268;58.580
1.6.22 19:15;333.015;58.755
1.6.22 19:30;329.299;58.696
1.6.22 19:45;326.108;58.782
1.6.22 20:00;263.735;60.011
1.6.22 20:15;257.796;60.152
1.6.22 20:30;253.619;60.266
1.6.22 20:45;249.900;59.871
1.6.22 21:00;246.833;60.067
1.6.22 21:15;238.941;60.293
1.6.22 21:30;238.613;60.183
1.6.22 21:45;235.840;59.838
1.6.22 22:00;235.784;59.586
1.6.22 22:15;230.275;59.617
1.6.22 22:30;224.406;60.210
1.6.22 22:45;218.212;59.423
1.6.22 23:00;212.731;62.095
1.6.22 23:15;207.920;62.395
1.6.22 23:30;202.519;61.799
1.6.22 23:45;197.593;60.849
2.6.22 0:00;252.759;58.005
2.6.22 0:15;249.017;51.994
2.6.22 0:30;245.150;49.314
2.6.22 0:45;241.855;48.025
2.6.22 1:00;237.024;45.961
2.6.22 1:15;234.812;44.618
2.6.22 1:30;233.482;45.630
2.6.22 1:45;229.696;45.379
2.6.22 2:00;227.768;44.678
2.6.22 2:15;225.506;43.705
2.6.22 2:30;225.241;43.771
2.6.22 2:45;224.221;43.131
2.6.22 3:00;221.925;43.287
2.6.22 3:15;221.815;43.136
2.6.22 3:30;219.868;43.100
2.6.22 3:45;221.307;43.074
2.6.22 4:00;223.113;45.708
2.6.22 4:15;226.226;45.230
2.6.22 4:30;226.660;45.035
2.6.22 4:45;228.350;45.653
2.6.22 5:00;231.843;45.917
2.6.22 5:15;235.592;45.769
2.6.22 5:30;239.111;48.437
2.6.22 5:45;245.514;48.952
2.6.22 6:00;254.621;55.452
2.6.22 6:15;267.326;60.015
2.6.22 6:30;277.719;60.166
2.6.22 6:45;284.106;59.253
2.6.22 7:00;295.397;58.373
2.6.22 7:15;307.203;58.807
2.6.22 7:30;314.095;59.710
2.6.22 7:45;318.894;59.305
2.6.22 8:00;324.171;54.628
2.6.22 8:15;327.649;49.747
2.6.22 8:30;331.581;50.171
2.6.22 8:45;334.510;49.834
2.6.22 9:00;337.437;50.989
2.6.22 9:15;339.064;51.385
2.6.22 9:30;340.278;50.462
2.6.22 9:45;339.807;51.007
2.6.22 10:00;341.269;49.314
2.6.22 10:15;342.619;49.401
2.6.22 10:30;345.059;48.779
2.6.22 10:45;344.368;48.654
2.6.22 11:00;344.890;49.359
2.6.22 11:15;344.737;49.660
2.6.22 11:30;346.886;50.258
2.6.22 11:45;347.520;50.949
2.6.22 12:00;351.685;54.328
2.6.22 12:15;353.406;54.103
2.6.22 12:30;354.077;53.542
2.6.22 12:45;353.777;52.631
2.6.22 13:00;353.218;54.849
2.6.22 13:15;352.185;55.751
2.6.22 13:30;350.876;58.085
2.6.22 13:45;348.019;59.537
2.6.22 14:00;348.393;60.799
2.6.22 14:15;344.606;59.144
2.6.22 14:30;340.051;56.063
2.6.22 14:45;350.714;56.342
2.6.22 15:00;352.448;56.128
2.6.22 15:15;354.962;56.692
2.6.22 15:30;359.441;55.466
2.6.22 15:45;362.060;54.425
2.6.22 16:00;341.064;54.489
2.6.22 16:15;353.785;53.927
2.6.22 16:30;359.451;54.008
2.6.22 16:45;360.450;53.449
2.6.22 17:00;334.617;54.514
2.6.22 17:15;351.584;54.667
2.6.22 17:30;359.775;54.308
2.6.22 17:45;368.844;57.008
2.6.22 18:00;342.357;63.519
2.6.22 18:15;358.002;68.652
2.6.22 18:30;356.747;70.453
2.6.22 18:45;369.619;72.336
2.6.22 19:00;350.960;69.221
2.6.22 19:15;333.934;69.198
2.6.22 19:30;332.335;69.043
2.6.22 19:45;331.706;69.493
2.6.22 20:00;259.751;66.861
2.6.22 20:15;251.921;66.602
2.6.22 20:30;248.941;66.348
2.6.22 20:45;245.260;66.218
2.6.22 21:00;241.366;63.716
2.6.22 21:15;236.279;63.241
2.6.22 21:30;233.922;63.624
2.6.22 21:45;230.918;63.378
2.6.22 22:00;230.965;59.224
2.6.22 22:15;229.183;59.094
2.6.22 22:30;224.426;59.321
2.6.22 22:45;219.072;60.295
2.6.22 23:00;215.812;59.981
2.6.22 23:15;209.128;59.603
2.6.22 23:30;203.686;59.309
2.6.22 23:45;198.446;59.025
3.6.22 0:00;252.242;52.579
3.6.22 0:15;246.682;44.690
3.6.22 0:30;244.004;42.003
3.6.22 0:45;240.327;40.605
3.6.22 1:00;238.000;38.305
3.6.22 1:15;234.743;36.850
3.6.22 1:30;232.980;36.137
3.6.22 1:45;230.592;35.713
3.6.22 2:00;227.831;36.040
3.6.22 2:15;226.500;35.638
3.6.22 2:30;226.078;35.137
3.6.22 2:45;226.292;35.084
3.6.22 3:00;224.992;35.556
3.6.22 3:15;225.493;35.498
3.6.22 3:30;225.238;35.715
3.6.22 3:45;226.232;35.331
3.6.22 4:00;226.804;35.166
3.6.22 4:15;227.646;35.460
3.6.22 4:30;230.978;35.277
3.6.22 4:45;232.708;35.300
3.6.22 5:00;235.561;36.556
3.6.22 5:15;239.819;37.023
3.6.22 5:30;243.449;37.858
3.6.22 5:45;249.325;42.773
3.6.22 6:00;255.268;50.070
3.6.22 6:15;266.513;55.115
3.6.22 6:30;275.624;55.591
3.6.22 6:45;283.208;55.091
3.6.22 7:00;291.637;56.699
3.6.22 7:15;301.817;57.392
3.6.22 7:30;309.083;58.126
3.6.22 7:45;313.147;58.269
3.6.22 8:00;319.275;61.224
3.6.22 8:15;333.901;61.367
3.6.22 8:30;345.135;61.410
3.6.22 8:45;344.973;61.264
3.6.22 9:00;350.158;60.045
3.6.22 9:15;359.155;55.788
3.6.22 9:30;340.495;48.842
3.6.22 9:45;355.142;41.925
3.6.22 10:00;358.097;41.266
3.6.22 10:15;363.967;41.326
3.6.22 10:30;349.664;40.973
3.6.22 10:45;348.815;40.882
3.6.22 11:00;358.682;42.545
3.6.22 11:15;360.846;42.638
3.6.22 11:30;367.024;43.576
3.6.22 11:45;356.289;43.949
3.6.22 12:00;349.693;47.587
3.6.22 12:15;361.000;47.993
3.6.22 12:30;365.764;47.602
3.6.22 12:45;358.270;47.606
3.6.22 13:00;351.597;48.732
3.6.22 13:15;360.013;46.782
3.6.22 13:30;364.494;45.300
3.6.22 13:45;368.046;44.728
3.6.22 14:00;344.308;44.546
3.6.22 14:15;353.829;43.810
3.6.22 14:30;353.543;43.934
3.6.22 14:45;359.481;43.614
3.6.22 15:00;340.842;45.849
3.6.22 15:15;352.769;44.829
3.6.22 15:30;341.792;45.926
3.6.22 15:45;357.390;47.751
3.6.22 16:00;343.612;54.469
3.6.22 16:15;332.147;61.766
3.6.22 16:30;344.844;65.348
3.6.22 16:45;346.429;67.284
3.6.22 17:00;343.090;64.916
3.6.22 17:15;354.286;65.111
3.6.22 17:30;329.386;65.407
3.6.22 17:45;343.198;65.277
3.6.22 18:00;343.786;66.181
3.6.22 18:15;350.205;65.954
3.6.22 18:30;338.757;65.921
3.6.22 18:45;343.863;66.027
3.6.22 19:00;348.049;65.141
3.6.22 19:15;339.266;65.289
3.6.22 19:30;319.097;65.523
3.6.22 19:45;319.142;65.406
3.6.22 20:00;250.186;65.686
3.6.22 20:15;244.312;65.720
3.6.22 20:30;238.237;65.594
3.6.22 20:45;231.469;66.064
3.6.22 21:00;228.870;66.453
3.6.22 21:15;224.582;66.405
3.6.22 21:30;220.379;65.927
3.6.22 21:45;219.078;65.859
3.6.22 22:00;218.690;63.417
3.6.22 22:15;216.026;63.509
3.6.22 22:30;212.503;63.282
3.6.22 22:45;208.654;62.193
3.6.22 23:00;205.882;62.754
3.6.22 23:15;202.161;62.576
3.6.22 23:30;198.693;62.237
3.6.22 23:45;192.611;61.871
4.6.22 0:00;249.420;61.199
4.6.22 0:15;246.744;60.313
4.6.22 0:30;242.966;58.394
4.6.22 0:45;240.476;55.920
4.6.22 1:00;235.797;51.130
4.6.22 1:15;232.127;48.451
4.6.22 1:30;228.628;44.626
4.6.22 1:45;226.435;41.284
4.6.22 2:00;224.736;39.387
4.6.22 2:15;222.750;39.438
4.6.22 2:30;219.570;39.498
4.6.22 2:45;218.058;38.994
4.6.22 3:00;215.985;38.447
4.6.22 3:15;216.117;38.138
4.6.22 3:30;217.466;38.193
4.6.22 3:45;216.518;38.046
4.6.22 4:00;216.584;37.718
4.6.22 4:15;217.541;36.973
4.6.22 4:30;216.906;37.250
4.6.22 4:45;215.898;37.083
4.6.22 5:00;214.864;37.208
4.6.22 5:15;214.792;38.538
4.6.22 5:30;215.029;38.178
4.6.22 5:45;216.996;37.855
4.6.22 6:00;220.575;38.102
4.6.22 6:15;224.413;37.404
4.6.22 6:30;226.337;37.669
4.6.22 6:45;228.034;38.038
4.6.22 7:00;232.325;39.977
4.6.22 7:15;247.984;40.016
4.6.22 7:30;249.976;39.687
4.6.22 7:45;263.465;39.804
4.6.22 8:00;271.986;42.972
4.6.22 8:15;285.765;43.026
4.6.22 8:30;267.695;41.586
4.6.22 8:45;275.207;41.241
4.6.22 9:00;290.172;41.463
4.6.22 9:15;297.990;41.548
4.6.22 9:30;310.954;41.431
4.6.22 9:45;293.292;41.275
4.6.22 10:00;309.104;41.946
4.6.22 10:15;307.147;41.966
4.6.22 10:30;313.234;41.858
4.6.22 10:45;298.541;42.428
4.6.22 11:00;309.430;42.991
4.6.22 11:15;296.469;42.780
4.6.22 11:30;306.877;42.772
4.6.22 11:45;318.148;42.645
4.6.22 12:00;295.891;43.390
4.6.22 12:15;312.553;43.377
4.6.22 12:30;310.576;43.512
4.6.22 12:45;318.480;44.024
4.6.22 13:00;296.315;47.808
4.6.22 13:15;314.362;48.379
4.6.22 13:30;311.311;48.304
4.6.22 13:45;313.687;48.984
4.6.22 14:00;302.424;45.594
4.6.22 14:15;291.739;43.898
4.6.22 14:30;294.413;43.774
4.6.22 14:45;301.101;43.710
4.6.22 15:00;309.725;45.996
4.6.22 15:15;291.038;45.824
4.6.22 15:30;302.325;45.994
4.6.22 15:45;311.938;46.441
4.6.22 16:00;308.784;46.282
4.6.22 16:15;282.929;46.964
4.6.22 16:30;292.668;47.137
4.6.22 16:45;290.862;47.220
4.6.22 17:00;293.239;44.089
4.6.22 17:15;307.463;44.383
4.6.22 17:30;280.642;43.696
4.6.22 17:45;294.163;44.371
4.6.22 18:00;297.608;45.996
4.6.22 18:15;299.059;46.306
4.6.22 18:30;312.472;46.103
4.6.22 18:45;298.268;49.327
4.6.22 19:00;294.239;58.390
4.6.22 19:15;303.306;65.491
4.6.22 19:30;312.908;67.651
4.6.22 19:45;306.567;67.004
4.6.22 20:00;218.826;65.118
4.6.22 20:15;215.579;64.903
4.6.22 20:30;213.096;64.540
4.6.22 20:45;209.107;64.814
4.6.22 21:00;207.272;66.110
4.6.22 21:15;221.452;66.230
4.6.22 21:30;225.571;66.293
4.6.22 21:45;229.253;66.196
4.6.22 22:00;230.953;63.815
4.6.22 22:15;206.588;63.742
4.6.22 22:30;218.003;63.602
4.6.22 22:45;224.314;63.460
4.6.22 23:00;219.768;58.372
4.6.22 23:15;191.924;50.802
4.6.22 23:30;197.806;42.961
4.6.22 23:45;201.778;41.033
