Datum;Last;Erzeugung;Biomasse;Wasserkraft;Wind_Offshore;Wind_Onshore;Photovoltaik;Sonstige_Erneuerbare;Kernenergie;Kohle;Erdgas;Speicher;Sonstige_Konventionelle
15.3.21 3:00;268.538;77.496;4.391;0.007;0.000;11.243;0.000;4.555;0.000;32.009;21.677;0.000;3.614
15.3.21 3:15;274.496;77.703;4.383;0.007;0.000;11.343;0.000;4.555;0.000;32.009;21.792;0.000;3.614
15.3.21 3:30;272.270;77.677;4.406;0.007;0.000;11.333;0.000;4.555;0.000;32.049;21.700;0.000;3.626
15.3.21 3:45;250.733;78.850;4.398;0.007;0.000;11.264;0.000;4.555;0.000;33.162;21.837;0.000;3.626
15.3.21 4:00;275.119;82.824;4.398;0.007;0.000;11.248;0.000;4.638;0.000;36.460;22.433;0.000;3.638
15.3.21 4:15;280.169;83.790;4.414;0.007;0.000;11.235;0.000;4.638;0.000;37.195;22.662;0.000;3.638
15.3.21 4:30;253.738;84.830;4.406;0.007;0.000;11.380;0.000;4.638;0.000;38.189;22.571;0.000;3.638
15.3.21 4:45;277.176;86.779;4.418;0.008;0.000;11.388;0.000;4.638;0.000;39.957;22.731;0.000;3.638
15.3.21 5:00;291.761;92.145;4.430;0.008;0.000;11.452;0.000;4.638;0.000;44.011;23.968;0.000;3.638
15.3.21 5:15;297.360;95.438;4.442;0.008;0.000;11.399;0.000;4.638;0.000;46.554;24.748;0.000;3.651
15.3.21 5:30;274.946;98.752;4.445;0.008;0.000;11.430;0.000;4.638;0.000;49.534;25.045;0.000;3.651
15.3.21 5:45;294.805;101.652;4.461;0.008;0.000;11.446;0.000;4.638;0.000;51.601;25.847;0.000;3.651
15.3.21 6:00;312.915;108.487;4.508;0.008;0.000;11.943;0.001;4.638;0.000;54.939;28.849;0.000;3.602
15.3.21 6:15;327.248;113.032;4.532;0.007;0.000;11.996;0.005;4.638;0.000;58.932;29.308;0.000;3.614
15.3.21 6:30;317.957;115.895;4.539;0.007;0.000;11.988;0.021;4.638;0.000;61.436;29.651;0.000;3.614
15.3.21 6:45;328.566;116.670;4.539;0.007;0.000;12.150;0.041;4.638;0.000;61.972;29.720;0.000;3.602
15.3.21 7:00;347.685;118.970;4.598;0.008;0.000;12.031;0.090;4.638;0.000;63.085;30.820;0.000;3.700
15.3.21 7:15;362.895;121.075;4.641;0.008;0.000;11.965;0.173;4.638;0.000;64.992;30.957;0.000;3.700
15.3.21 7:30;356.281;122.574;4.630;0.008;0.000;12.025;0.275;4.638;0.000;66.363;30.934;0.000;3.700
15.3.21 7:45;362.308;123.812;4.653;0.008;0.000;12.187;0.392;4.638;0.000;67.277;30.957;0.000;3.700
15.3.21 8:00;381.528;124.752;4.669;0.008;0.000;12.160;0.507;4.638;0.000;67.695;31.301;0.000;3.774
15.3.21 8:15;393.376;125.396;4.684;0.008;0.000;12.232;0.634;4.638;0.000;67.953;31.461;0.000;3.786
15.3.21 8:30;380.602;125.719;4.688;0.008;0.000;12.369;0.772;4.638;0.000;68.052;31.393;0.000;3.798
15.3.21 8:45;378.776;126.314;4.680;0.008;0.000;12.766;0.903;4.638;0.000;68.311;31.209;0.000;3.798
15.3.21 9:00;394.656;126.999;4.657;0.007;0.000;12.702;1.025;4.638;0.000;68.708;31.439;0.000;3.823
15.3.21 9:15;397.452;127.292;4.630;0.007;0.000;12.877;1.124;4.638;0.000;68.549;31.645;0.000;3.823
15.3.21 9:30;390.911;128.423;4.657;0.007;0.000;13.207;1.200;4.638;0.000;69.086;31.805;0.000;3.823
15.3.21 9:45;380.982;128.969;4.653;0.008;0.000;13.694;1.292;4.638;0.000;69.125;31.736;0.000;3.823
15.3.21 10:00;401.115;130.107;4.626;0.008;0.000;13.815;1.397;4.638;0.000;69.582;32.218;0.000;3.823
15.3.21 10:15;399.989;130.508;4.598;0.007;0.000;14.051;1.480;4.638;0.000;69.523;32.401;0.000;3.811
15.3.21 10:30;398.408;131.069;4.579;0.008;0.000;14.186;1.547;4.638;0.000;69.980;32.309;0.000;3.823
15.3.21 10:45;386.090;132.182;4.579;0.008;0.000;14.360;1.601;4.638;0.000;70.854;32.332;0.000;3.811
15.3.21 11:00;398.397;132.413;4.547;0.008;0.000;14.395;1.681;4.638;0.000;71.013;32.309;0.000;3.823
15.3.21 11:15;407.395;133.006;4.528;0.008;0.000;14.804;1.780;4.638;0.000;71.231;32.195;0.000;3.823
15.3.21 11:30;401.684;133.463;4.532;0.008;0.000;15.130;1.867;4.638;0.000;71.271;32.195;0.000;3.823
15.3.21 11:45;381.611;133.111;4.524;0.008;0.000;15.185;1.959;4.638;0.000;71.033;31.943;0.000;3.823
15.3.21 12:00;389.595;132.409;4.465;0.008;0.000;15.434;2.002;4.638;0.000;70.258;31.782;0.000;3.823
15.3.21 12:15;408.135;131.283;4.438;0.008;0.000;15.635;2.099;4.638;0.000;69.205;31.439;0.000;3.823
15.3.21 12:30;413.757;130.196;4.449;0.008;0.000;15.785;2.184;4.638;0.000;68.331;31.003;0.000;3.798
15.3.21 12:45;402.881;129.434;4.461;0.008;0.000;15.862;2.197;4.638;0.000;67.834;30.637;0.000;3.798
15.3.21 13:00;387.374;128.852;4.457;0.008;0.000;16.126;2.204;4.638;0.000;67.715;29.880;0.000;3.823
15.3.21 13:15;404.623;127.740;4.426;0.008;0.000;16.118;2.220;4.638;0.000;66.741;29.766;0.000;3.823
15.3.21 13:30;411.152;127.542;4.434;0.008;0.000;16.298;2.221;4.638;0.000;66.423;29.697;0.000;3.823
15.3.21 13:45;404.604;126.145;4.387;0.008;0.000;16.690;2.199;4.638;0.000;64.635;29.766;0.000;3.823
15.3.21 14:00;383.288;124.934;4.359;0.008;0.000;16.986;2.175;4.638;0.000;62.946;29.949;0.000;3.872
15.3.21 14:15;400.623;124.693;4.324;0.008;0.000;17.010;2.116;4.638;0.000;62.708;30.018;0.000;3.872
15.3.21 14:30;401.909;124.510;4.340;0.008;0.000;17.245;2.081;4.638;0.000;62.171;30.155;0.000;3.872
15.3.21 14:45;389.969;124.757;4.391;0.008;0.000;17.232;2.010;4.638;0.000;62.290;30.316;0.000;3.872
15.3.21 15:00;390.340;122.871;4.445;0.008;0.000;17.221;1.899;4.638;0.000;60.403;30.385;0.000;3.872
15.3.21 15:15;404.644;123.002;4.445;0.008;0.000;17.530;1.767;4.638;0.000;60.403;30.339;0.000;3.872
15.3.21 15:30;397.495;122.443;4.438;0.008;0.000;17.417;1.613;4.638;0.000;60.462;29.995;0.000;3.872
15.3.21 15:45;374.782;123.407;4.395;0.008;0.000;17.467;1.491;4.638;0.000;60.880;30.682;0.000;3.847
15.3.21 16:00;385.809;124.279;4.434;0.008;0.000;17.393;1.342;4.638;0.000;61.774;30.843;0.000;3.847
15.3.21 16:15;397.110;124.043;4.445;0.008;0.000;17.168;1.172;4.638;0.000;62.092;30.659;0.000;3.860
15.3.21 16:30;395.576;124.012;4.500;0.008;0.000;17.020;0.983;4.638;0.000;62.330;30.659;0.000;3.872
15.3.21 16:45;374.162;125.445;4.555;0.008;0.000;16.973;0.814;4.638;0.000;63.880;30.705;0.000;3.872
15.3.21 17:00;387.359;128.084;4.614;0.008;0.000;17.025;0.626;4.638;0.000;66.046;31.255;0.000;3.872
15.3.21 17:15;392.172;131.226;4.649;0.008;0.000;17.118;0.431;4.638;0.000;68.946;31.576;0.000;3.860
15.3.21 17:30;385.667;132.984;4.669;0.009;0.000;17.002;0.269;4.638;0.000;70.457;32.057;0.000;3.884
15.3.21 17:45;384.786;135.387;4.688;0.009;0.000;16.819;0.135;4.638;0.000;72.583;32.630;0.000;3.884
15.3.21 18:00;400.650;135.483;4.712;0.008;0.000;16.965;0.049;4.638;0.000;72.642;32.584;0.000;3.884
15.3.21 18:15;402.830;136.052;4.712;0.008;0.000;16.917;0.008;4.638;0.000;72.980;32.905;0.000;3.884
15.3.21 18:30;385.738;136.033;4.700;0.009;0.000;16.790;0.000;4.638;0.000;72.900;33.111;0.000;3.884
15.3.21 18:45;384.006;136.196;4.704;0.009;0.000;16.613;0.000;4.638;0.000;73.397;32.951;0.000;3.884
15.3.21 19:00;294.109;135.546;4.704;0.009;0.000;16.684;0.000;4.638;0.000;72.801;32.813;0.000;3.897
15.3.21 19:15;291.111;135.629;4.724;0.008;0.000;16.597;0.000;4.638;0.000;72.861;32.905;0.000;3.897
15.3.21 19:30;290.495;135.660;4.696;0.008;0.000;16.597;0.000;4.638;0.000;72.781;33.043;0.000;3.897
15.3.21 19:45;284.594;135.990;4.680;0.008;0.000;16.584;0.000;4.638;0.000;73.278;32.905;0.000;3.897
15.3.21 20:00;278.275;136.146;4.649;0.008;0.000;16.764;0.000;4.638;0.000;72.702;33.501;0.000;3.884
15.3.21 20:15;272.739;137.553;4.622;0.008;0.000;16.748;0.000;4.638;0.000;72.086;35.517;0.000;3.933
15.3.21 20:30;265.599;136.731;4.512;0.008;0.000;16.650;0.000;4.638;0.000;71.390;35.586;0.000;3.946
15.3.21 20:45;260.459;136.033;4.586;0.008;0.000;16.629;0.000;4.638;0.000;70.755;35.472;0.000;3.946
15.3.21 21:00;257.441;135.393;4.543;0.008;0.000;16.560;0.000;4.638;0.000;70.615;35.082;0.000;3.946
15.3.21 21:15;249.284;134.202;4.536;0.008;0.000;16.616;0.000;4.638;0.000;69.642;34.830;0.000;3.933
15.3.21 21:30;245.741;132.896;4.555;0.008;0.000;16.372;0.000;4.638;0.000;68.788;34.601;0.000;3.933
15.3.21 21:45;243.183;131.547;4.563;0.008;0.000;16.066;0.000;4.638;0.000;68.013;34.326;0.000;3.933
15.3.21 22:00;242.500;130.980;4.520;0.008;0.000;15.608;0.000;4.638;0.000;67.397;34.876;0.000;3.933
15.3.21 22:15;238.372;129.920;4.508;0.008;0.000;15.373;0.000;4.638;0.000;66.642;34.830;0.000;3.921
15.3.21 22:30;232.445;128.507;4.516;0.008;0.000;15.167;0.000;4.638;0.000;65.529;34.715;0.000;3.933
15.3.21 22:45;226.801;126.871;4.504;0.008;0.000;15.008;0.000;4.638;0.000;64.774;34.005;0.000;3.933
15.3.21 23:00;313.394;124.327;4.469;0.008;0.000;14.958;0.000;4.638;0.000;64.893;31.599;0.000;3.761
15.3.21 23:15;324.488;122.223;4.449;0.008;0.000;14.918;0.000;4.555;0.000;64.456;30.087;0.000;3.749
15.3.21 23:30;322.277;121.700;4.453;0.008;0.000;14.966;0.000;4.555;0.000;64.317;29.651;0.000;3.749
15.3.21 23:45;306.298;119.742;4.449;0.008;0.000;14.923;0.000;4.555;0.000;63.780;28.276;0.000;3.749
16.3.21 0:00;301.408;117.061;4.406;0.009;0.000;14.701;0.000;4.390;0.000;61.297;28.460;0.000;3.798
16.3.21 0:15;309.440;117.263;4.398;0.009;0.000;14.646;0.000;4.390;0.000;61.058;28.964;0.000;3.798
16.3.21 0:30;307.783;116.393;4.398;0.008;0.000;14.410;0.000;4.390;0.000;60.780;28.620;0.000;3.786
16.3.21 0:45;287.598;114.842;4.383;0.008;0.000;14.114;0.000;4.307;0.000;60.542;27.726;0.000;3.761
16.3.21 1:00;292.807;114.346;4.375;0.008;0.000;13.958;0.000;4.224;0.000;60.363;27.681;0.000;3.737
16.3.21 1:15;296.262;113.703;4.355;0.008;0.000;13.868;0.000;4.224;0.000;59.668;27.818;0.000;3.761
16.3.21 1:30;292.723;113.703;4.355;0.008;0.000;13.855;0.000;4.224;0.000;59.807;27.681;0.000;3.774
16.3.21 1:45;267.109;113.761;4.375;0.008;0.000;13.747;0.000;4.224;0.000;59.966;27.681;0.000;3.761
16.3.21 2:00;259.887;114.477;4.375;0.008;0.000;13.588;0.000;4.224;0.000;60.840;27.681;0.000;3.761
16.3.21 2:15;260.046;114.365;4.379;0.008;0.000;13.469;0.000;4.224;0.000;60.820;27.704;0.000;3.761
16.3.21 2:30;258.341;114.292;4.391;0.008;0.000;13.308;0.000;4.224;0.000;60.919;27.681;0.000;3.761
16.3.21 2:45;267.458;113.981;4.391;0.008;0.000;13.303;0.000;4.224;0.000;60.820;27.474;0.000;3.761
16.3.21 3:00;264.287;114.097;4.391;0.008;0.000;13.162;0.000;4.224;0.000;60.999;27.589;0.000;3.725
16.3.21 3:15;285.935;115.083;4.398;0.008;0.000;13.194;0.000;4.224;0.000;61.555;27.978;0.000;3.725
16.3.21 3:30;285.627;115.034;4.383;0.008;0.000;13.178;0.000;4.224;0.000;61.595;27.910;0.000;3.737
16.3.21 3:45;279.001;115.703;4.391;0.008;0.000;13.184;0.000;4.307;0.000;61.754;28.299;0.000;3.761
16.3.21 4:00;261.229;117.694;4.406;0.008;0.000;13.152;0.000;4.224;0.000;63.443;28.712;0.000;3.749
16.3.21 4:15;285.636;119.746;4.410;0.008;0.000;12.991;0.000;4.224;0.000;64.873;29.491;0.000;3.749
16.3.21 4:30;294.373;120.362;4.406;0.008;0.000;12.869;0.000;4.307;0.000;65.072;29.926;0.000;3.774
16.3.21 4:45;273.205;123.125;4.406;0.008;0.000;12.636;0.000;4.555;0.000;66.463;31.209;0.000;3.847
16.3.21 5:00;279.144;128.344;4.418;0.008;0.000;12.448;0.000;4.638;0.000;68.529;34.417;0.000;3.884
16.3.21 5:15;304.080;130.855;4.434;0.008;0.000;12.324;0.000;4.638;0.000;70.576;34.990;0.000;3.884
16.3.21 5:30;305.747;133.828;4.422;0.009;0.000;12.292;0.000;4.638;0.000;72.344;36.251;0.000;3.872
16.3.21 5:45;286.211;137.014;4.445;0.008;0.000;12.166;0.000;4.638;0.000;73.536;38.336;0.000;3.884
16.3.21 6:00;295.132;140.744;4.512;0.008;0.000;12.210;0.001;4.638;0.000;74.808;40.719;0.000;3.847
16.3.21 6:15;306.274;145.487;4.539;0.008;0.000;12.200;0.007;4.638;0.000;77.649;42.598;0.000;3.847
16.3.21 6:30;316.745;148.994;4.551;0.008;0.000;11.941;0.024;4.638;0.000;79.199;44.798;0.000;3.835
16.3.21 6:45;325.864;152.025;4.575;0.008;0.000;11.650;0.052;4.638;0.000;80.590;46.677;0.000;3.835
16.3.21 7:00;339.350;154.000;4.602;0.009;0.000;11.338;0.114;4.638;0.000;81.703;47.639;0.000;3.958
16.3.21 7:15;344.556;156.846;4.633;0.009;0.000;10.981;0.209;4.638;0.000;84.206;48.212;0.000;3.958
16.3.21 7:30;367.266;158.359;4.645;0.008;0.000;10.873;0.326;4.638;0.000;85.160;48.739;0.000;3.970
16.3.21 7:45;376.869;159.530;4.657;0.008;0.000;10.727;0.460;4.638;0.000;85.895;49.174;0.000;3.970
16.3.21 8:00;381.963;160.079;4.680;0.009;0.000;10.672;0.613;4.638;0.000;85.875;49.610;0.000;3.983
16.3.21 8:15;371.104;161.625;4.688;0.008;0.000;10.492;0.781;4.638;0.000;87.425;49.610;0.000;3.983
16.3.21 8:30;378.072;162.775;4.700;0.008;0.000;10.423;0.960;4.638;0.000;88.339;49.724;0.000;3.983
16.3.21 8:45;391.005;164.154;4.696;0.008;0.000;10.394;1.139;4.638;0.000;89.114;50.183;0.000;3.983
16.3.21 9:00;405.397;164.756;4.665;0.008;0.000;10.611;1.302;4.638;0.000;89.253;50.297;0.000;3.983
16.3.21 9:15;396.363;164.140;4.626;0.008;0.000;10.820;1.467;4.638;0.000;88.955;49.633;0.000;3.995
16.3.21 9:30;382.424;164.706;4.645;0.008;0.000;10.836;1.633;4.638;0.000;88.975;49.976;0.000;3.995
16.3.21 9:45;401.949;164.867;4.633;0.008;0.000;10.867;1.783;4.638;0.000;89.034;49.908;0.000;3.995
16.3.21 10:00;406.075;163.924;4.610;0.008;0.000;10.931;1.890;4.638;0.000;88.140;49.724;0.000;3.983
16.3.21 10:15;401.744;165.041;4.594;0.008;0.000;10.873;1.995;4.638;0.000;88.379;50.572;0.000;3.983
16.3.21 10:30;382.486;167.225;4.602;0.008;0.000;10.777;2.064;4.638;0.000;89.114;52.039;0.000;3.983
16.3.21 10:45;403.478;167.421;4.583;0.008;0.000;10.621;2.151;4.638;0.000;89.352;52.084;0.000;3.983
16.3.21 11:00;406.622;167.488;4.571;0.009;0.000;10.502;2.222;4.638;0.000;89.571;51.993;0.000;3.983
16.3.21 11:15;401.127;167.898;4.555;0.009;0.000;10.463;2.268;4.638;0.000;89.829;52.153;0.000;3.983
16.3.21 11:30;383.857;167.664;4.563;0.009;0.000;10.320;2.303;4.638;0.000;89.889;51.947;0.000;3.995
16.3.21 11:45;404.888;167.204;4.551;0.009;0.000;10.188;2.358;4.638;0.000;89.829;51.649;0.000;3.983
16.3.21 12:00;413.103;167.662;4.524;0.009;0.000;10.114;2.413;4.638;0.000;90.207;51.764;0.000;3.995
16.3.21 12:15;413.190;167.244;4.485;0.009;0.000;10.048;2.418;4.638;0.000;89.889;51.764;0.000;3.995
16.3.21 12:30;390.990;167.250;4.453;0.009;0.000;9.963;2.416;4.638;0.000;89.988;51.787;0.000;3.995
16.3.21 12:45;393.987;166.873;4.434;0.008;0.000;10.169;2.426;4.555;0.000;90.028;51.282;0.000;3.970
16.3.21 13:00;409.935;166.821;4.461;0.009;0.000;10.087;2.376;4.472;0.000;90.644;50.801;0.000;3.970
16.3.21 13:15;411.905;166.227;4.477;0.009;0.000;9.910;2.329;4.472;0.000;90.167;50.893;0.000;3.970
16.3.21 13:30;392.937;165.669;4.489;0.010;0.000;9.725;2.309;4.472;0.000;89.928;50.778;0.000;3.958
16.3.21 13:45;388.426;165.533;4.449;0.009;0.000;9.757;2.250;4.472;0.000;89.630;51.007;0.000;3.958
16.3.21 14:00;400.706;165.847;4.422;0.008;0.000;9.786;2.180;4.472;0.000;89.770;51.214;0.000;3.995
16.3.21 14:15;401.493;166.150;4.473;0.009;0.000;9.717;2.116;4.472;0.000;89.948;51.420;0.000;3.995
16.3.21 14:30;394.025;165.832;4.465;0.009;0.000;9.521;2.032;4.472;0.000;89.849;51.489;0.000;3.995
16.3.21 14:45;381.830;166.184;4.457;0.008;0.000;9.302;1.926;4.472;0.000;90.008;52.016;0.000;3.995
16.3.21 15:00;397.049;166.950;4.489;0.008;0.000;9.101;1.859;4.472;0.000;89.154;53.872;0.000;3.995
16.3.21 15:15;400.080;167.949;4.520;0.010;0.000;8.712;1.730;4.472;0.000;90.147;54.376;0.000;3.983
16.3.21 15:30;388.993;168.810;4.528;0.010;0.000;8.379;1.597;4.472;0.000;90.743;55.086;0.000;3.995
16.3.21 15:45;372.018;169.355;4.551;0.009;0.000;8.281;1.450;4.472;0.000;91.200;55.384;0.000;4.007
16.3.21 16:00;388.237;168.028;4.586;0.008;0.000;7.961;1.309;4.555;0.000;90.683;54.880;0.000;4.044
16.3.21 16:15;389.727;169.394;4.590;0.009;0.000;7.776;1.134;4.555;0.000;92.452;54.857;0.000;4.020
16.3.21 16:30;393.508;170.804;4.598;0.009;0.000;7.549;0.961;4.638;0.000;93.485;55.545;0.000;4.020
16.3.21 16:45;374.847;170.432;4.614;0.009;0.000;7.266;0.773;4.638;0.000;93.843;55.270;0.000;4.020
16.3.21 17:00;383.477;170.040;4.649;0.009;0.000;6.999;0.580;4.638;0.000;93.326;55.819;0.000;4.020
16.3.21 17:15;367.018;170.063;4.657;0.009;0.000;6.682;0.405;4.638;0.000;93.902;55.751;0.000;4.020
16.3.21 17:30;392.581;171.399;4.665;0.009;0.000;6.356;0.250;4.638;0.000;94.220;57.240;0.000;4.020
16.3.21 17:45;377.206;171.866;4.680;0.009;0.000;6.068;0.124;4.638;0.000;94.399;57.928;0.000;4.020
16.3.21 18:00;399.102;172.571;4.724;0.009;0.000;5.886;0.041;4.638;0.000;94.697;58.569;0.000;4.007
16.3.21 18:15;405.786;172.997;4.700;0.009;0.000;5.788;0.006;4.638;0.000;95.234;58.615;0.000;4.007
16.3.21 18:30;393.439;173.091;4.724;0.010;0.000;5.754;0.000;4.638;0.000;95.492;58.455;0.000;4.020
16.3.21 18:45;395.045;172.787;4.704;0.010;0.000;5.685;0.000;4.638;0.000;95.333;58.386;0.000;4.032
16.3.21 19:00;297.892;172.460;4.712;0.009;0.000;5.643;0.000;4.638;0.000;95.075;58.340;0.000;4.044
16.3.21 19:15;296.023;172.203;4.684;0.008;0.000;5.621;0.000;4.638;0.000;95.234;57.973;0.000;4.044
16.3.21 19:30;293.069;171.547;4.680;0.008;0.000;5.487;0.000;4.638;0.000;95.253;57.424;0.000;4.056
16.3.21 19:45;289.412;171.291;4.684;0.008;0.000;5.172;0.000;4.638;0.000;95.194;57.538;0.000;4.056
16.3.21 20:00;285.338;170.473;4.665;0.009;0.000;4.937;0.000;4.638;0.000;94.836;57.332;0.000;4.056
16.3.21 20:15;278.359;169.439;4.657;0.008;0.000;4.759;0.000;4.638;0.000;94.379;56.965;0.000;4.032
16.3.21 20:30;272.706;168.928;4.630;0.008;0.000;4.725;0.000;4.638;0.000;94.022;56.874;0.000;4.032
16.3.21 20:45;266.403;168.103;4.630;0.008;0.000;4.662;0.000;4.638;0.000;93.604;56.530;0.000;4.032
16.3.21 21:00;263.117;166.597;4.602;0.009;0.000;4.577;0.000;4.638;0.000;93.366;55.361;0.000;4.044
16.3.21 21:15;258.716;165.350;4.598;0.008;0.000;4.479;0.000;4.638;0.000;91.876;55.682;0.000;4.069
16.3.21 21:30;253.393;162.725;4.594;0.008;0.000;4.395;0.000;4.638;0.000;90.624;54.422;0.000;4.044
16.3.21 21:45;249.036;159.704;4.551;0.008;0.000;4.276;0.000;4.638;0.000;89.094;53.093;0.000;4.044
16.3.21 22:00;247.413;159.073;4.520;0.009;0.000;4.120;0.000;4.638;0.000;89.611;52.107;0.000;4.069
16.3.21 22:15;242.668;157.184;4.500;0.009;0.000;4.003;0.000;4.638;0.000;88.856;51.122;0.000;4.056
16.3.21 22:30;238.819;154.548;4.492;0.009;0.000;3.858;0.000;4.638;0.000;88.160;49.335;0.000;4.056
16.3.21 22:45;232.184;150.438;4.477;0.009;0.000;3.778;0.000;4.638;0.000;86.551;46.929;0.000;4.056
16.3.21 23:00;311.015;146.005;4.461;0.009;0.000;3.670;0.000;4.638;0.000;85.279;43.904;0.000;4.044
16.3.21 23:15;308.884;143.145;4.445;0.009;0.000;3.593;0.000;4.638;0.000;83.610;42.781;0.000;4.069
16.3.21 23:30;320.302;142.625;4.461;0.009;0.000;3.572;0.000;4.638;0.000;83.252;42.415;0.000;4.278
16.3.21 23:45;320.653;142.467;4.457;0.009;0.000;3.480;0.000;4.638;0.000;82.756;42.346;0.000;4.782
17.3.21 0:00;299.525;139.728;4.406;0.009;0.000;3.297;0.000;4.721;0.000;81.563;40.925;0.000;4.806
17.3.21 0:15;286.275;138.213;4.398;0.009;0.000;3.231;0.000;4.721;0.000;80.153;40.833;0.000;4.868
17.3.21 0:30;285.519;136.674;4.395;0.009;0.000;3.176;0.000;4.721;0.000;79.100;40.444;0.000;4.831
17.3.21 0:45;299.424;134.449;4.398;0.009;0.000;3.181;0.000;4.721;0.000;77.749;39.573;0.000;4.819
17.3.21 1:00;300.618;132.828;4.367;0.009;0.000;3.162;0.000;4.721;0.000;76.854;38.909;0.000;4.806
17.3.21 1:15;296.298;132.184;4.351;0.009;0.000;3.173;0.000;4.721;0.000;76.239;38.886;0.000;4.806
17.3.21 1:30;268.734;131.460;4.383;0.009;0.000;3.273;0.000;4.721;0.000;75.623;38.634;0.000;4.819
17.3.21 1:45;260.959;129.827;4.398;0.009;0.000;3.369;0.000;4.721;0.000;73.616;38.909;0.000;4.806
17.3.21 2:00;270.247;128.981;4.402;0.009;0.000;3.469;0.000;4.721;0.000;72.861;38.725;0.000;4.794
17.3.21 2:15;286.168;128.178;4.391;0.009;0.000;3.540;0.000;4.721;0.000;72.126;38.611;0.000;4.782
17.3.21 2:30;277.831;128.572;4.383;0.008;0.000;3.596;0.000;4.721;0.000;72.424;38.634;0.000;4.806
17.3.21 2:45;271.537;129.056;4.375;0.008;0.000;3.723;0.000;4.721;0.000;72.662;38.748;0.000;4.819
17.3.21 3:00;271.973;129.571;4.363;0.008;0.000;3.813;0.000;4.721;0.000;72.940;38.932;0.000;4.794
17.3.21 3:15;268.388;130.015;4.367;0.008;0.000;3.810;0.000;4.721;0.000;72.960;39.367;0.000;4.782
17.3.21 3:30;278.780;130.012;4.379;0.008;0.000;3.818;0.000;4.721;0.000;72.900;39.367;0.000;4.819
17.3.21 3:45;277.387;130.654;4.383;0.008;0.000;3.834;0.000;4.721;0.000;73.477;39.413;0.000;4.819
17.3.21 4:00;260.618;134.074;4.379;0.009;0.000;3.773;0.000;4.721;0.000;76.080;40.306;0.000;4.806
17.3.21 4:15;267.807;134.729;4.383;0.009;0.000;3.704;0.000;4.721;0.000;76.696;40.398;0.000;4.819
17.3.21 4:30;271.009;135.634;4.391;0.009;0.000;3.625;0.000;4.721;0.000;78.086;40.009;0.000;4.794
17.3.21 4:45;270.065;139.258;4.387;0.009;0.000;3.527;0.000;4.721;0.000;80.391;41.429;0.000;4.794
17.3.21 5:00;287.690;143.338;4.410;0.009;0.000;3.432;0.000;4.721;0.000;83.570;42.415;0.000;4.782
17.3.21 5:15;289.020;146.767;4.418;0.009;0.000;3.358;0.000;4.721;0.000;85.577;43.927;0.000;4.757
17.3.21 5:30;306.926;151.245;4.422;0.009;0.000;3.329;0.000;4.721;0.000;87.326;46.608;0.000;4.831
17.3.21 5:45;299.083;155.369;4.442;0.009;0.000;3.284;0.000;4.721;0.000;88.955;49.128;0.000;4.831
17.3.21 6:00;295.169;159.771;4.492;0.009;0.000;3.263;0.001;4.721;0.000;91.498;51.030;0.000;4.757
17.3.21 6:15;321.497;165.054;4.504;0.008;0.000;3.252;0.008;4.721;0.000;95.134;52.657;0.000;4.769
17.3.21 6:30;332.350;169.118;4.543;0.008;0.000;3.255;0.022;4.721;0.000;96.942;54.857;0.000;4.769
17.3.21 6:45;347.046;172.672;4.590;0.008;0.000;3.239;0.051;4.721;0.000;97.976;57.355;0.000;4.732
17.3.21 7:00;361.278;174.997;4.661;0.008;0.000;3.125;0.110;4.721;0.000;98.631;58.959;0.000;4.782
17.3.21 7:15;347.839;176.272;4.680;0.008;0.000;3.017;0.195;4.721;0.000;99.267;59.577;0.000;4.806
17.3.21 7:30;367.197;176.534;4.665;0.009;0.000;2.829;0.296;4.721;0.000;99.585;59.623;0.000;4.806
17.3.21 7:45;369.950;177.394;4.688;0.009;0.000;2.668;0.424;4.721;0.000;100.479;59.623;0.000;4.782
17.3.21 8:00;383.073;177.975;4.720;0.009;0.000;2.533;0.552;4.638;0.000;101.095;59.646;0.000;4.782
17.3.21 8:15;387.362;178.597;4.751;0.009;0.000;2.454;0.690;4.638;0.000;101.453;59.784;0.000;4.819
17.3.21 8:30;378.727;178.836;4.759;0.009;0.000;2.382;0.841;4.638;0.000;101.274;60.127;0.000;4.806
17.3.21 8:45;381.857;179.279;4.747;0.009;0.000;2.348;0.988;4.638;0.000;101.532;60.173;0.000;4.843
17.3.21 9:00;384.830;179.786;4.727;0.009;0.000;2.343;1.138;4.638;0.000;101.810;60.265;0.000;4.855
17.3.21 9:15;394.028;180.274;4.712;0.009;0.000;2.409;1.278;4.638;0.000;101.870;60.540;0.000;4.819
17.3.21 9:30;399.671;180.453;4.724;0.009;0.000;2.509;1.419;4.638;0.000;101.910;60.402;0.000;4.843
17.3.21 9:45;386.247;180.369;4.720;0.009;0.000;2.591;1.563;4.638;0.000;101.671;60.334;0.000;4.843
17.3.21 10:00;394.647;179.450;4.684;0.009;0.000;2.639;1.671;4.638;0.000;101.115;59.875;0.000;4.819
17.3.21 10:15;394.258;178.640;4.680;0.008;0.000;2.686;1.783;4.721;0.000;100.102;59.852;0.000;4.806
17.3.21 10:30;406.238;178.759;4.665;0.009;0.000;2.649;1.886;4.638;0.000;99.843;60.288;0.000;4.782
17.3.21 10:45;386.738;179.490;4.669;0.008;0.000;2.591;1.967;4.638;0.000;100.241;60.632;0.000;4.745
